Facility,State,County / Name of Facility,"Confirmed Cases 
(Staff)",Confirmed Cases (Residents),"Confirmed Deaths
(Staff)","Confirmed Deaths
(Residents)",Staff Recovered,Residents Recovered,"Date 
(last updated)",Source(s),Additional Notes,Coder,
Prison,North Carolina,Alexander CI,,0,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Anson CI,,0,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Avery-Mithcell CI,,0,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Bertie CI,,10,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Bladen CC,,0,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Burke CRV Center,,0,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Caldwell CC,,0,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Caledonia CI,,17,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Carteret CC,,0,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Caswell CC,,9,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Catawba CC,,0,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Central Prison,,4,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
Prison,North Carolina,Columbus CI,,0,0,0,,,5/11/20,https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons,"(4/30/20)  Article reports third fatality, resident was at Neuse (https://www.charlotteobserver.com/news/coronavirus/article242398361.html)  (4/22/20) article says 1 resident death at Pender ( https://wlos.com/news/coronavirus/north-carolina-inmate-dies-coronavirus-in-custody ) ----- (4/18/20) article says no deaths across any NC facility ( https://wlos.com/news/local/covid-19-outbreak-at-north-carolina-prison-grows-over-250 ) ----- (4/17/20) article reports 30 staff infected, and 259 residents at Neuse alone - not reported yet on NC's official website (https://www.charlotteobserver.com/news/coronavirus/article242053101.html)  (4/14/20) article says 20 staffers at 10 facilities positive ( https://www.northcarolinahealthnews.org/2020/04/14/nc-prisons-covid-19-early-release/ ) ----- (4/6/20) article says 8 inmates have tested positive ( https://www.charlotteobserver.com/news/local/article241804281.html ) ----- (4/5/20) article says 7 residents and 5 staff have tested positive ( https://www.newsobserver.com/news/coronavirus/article241781341.html )",GD,
